entity_id,state,last_changed
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,178.9,2026-05-27T14:36:31.024Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,95.6,2026-05-27T14:36:35.133Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T14:36:36.161Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,43.7,2026-05-27T14:55:25.752Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,364.4,2026-05-27T14:55:26.778Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,190.1,2026-05-27T14:55:27.807Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,186.8,2026-05-27T14:56:00.009Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,186.6,2026-05-27T14:57:00.008Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,189.1,2026-05-27T14:58:00.007Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.2,2026-05-27T14:59:00.056Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,189.9,2026-05-27T15:00:00.055Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,189.2,2026-05-27T15:01:00.050Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,188.9,2026-05-27T15:02:00.049Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.6,2026-05-27T15:03:00.046Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.3,2026-05-27T15:04:00.045Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.5,2026-05-27T15:05:00.046Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1416.8,2026-05-27T15:05:23.964Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2039.2,2026-05-27T15:05:24.989Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2036.4,2026-05-27T15:06:00.039Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2014.4,2026-05-27T15:07:00.038Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2004.2,2026-05-27T15:08:00.039Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2000.2,2026-05-27T15:09:00.034Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1997.9,2026-05-27T15:10:00.037Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2007.1,2026-05-27T15:11:00.034Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2006.8,2026-05-27T15:12:00.030Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2007.8,2026-05-27T15:13:00.026Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,690.4,2026-05-27T15:13:01.373Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.9,2026-05-27T15:13:02.391Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,194.2,2026-05-27T15:14:00.028Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,786.4,2026-05-27T15:14:26.674Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2015.4,2026-05-27T15:14:27.703Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1999.8,2026-05-27T15:15:00.023Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1974.3,2026-05-27T15:16:00.021Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1969.6,2026-05-27T15:17:00.022Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1975.6,2026-05-27T15:18:00.020Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1995.0,2026-05-27T15:19:00.016Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,237.9,2026-05-27T15:19:29.889Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.2,2026-05-27T15:19:30.918Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.9,2026-05-27T15:20:00.013Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1446.2,2026-05-27T15:20:59.314Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2045.2,2026-05-27T15:21:00.344Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2030.6,2026-05-27T15:22:00.011Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2013.8,2026-05-27T15:23:00.008Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2011.7,2026-05-27T15:24:00.009Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2001.1,2026-05-27T15:25:00.007Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1880.9,2026-05-27T15:25:33.756Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,292.7,2026-05-27T15:25:34.782Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,190.0,2026-05-27T15:25:35.810Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,189.5,2026-05-27T15:26:00.004Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.6,2026-05-27T15:27:00.002Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,906.7,2026-05-27T15:27:06.266Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2020.3,2026-05-27T15:27:07.295Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2007.9,2026-05-27T15:28:00.000Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2012.1,2026-05-27T15:28:59.999Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2011.0,2026-05-27T15:30:00.048Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2014.5,2026-05-27T15:31:00.046Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,357.9,2026-05-27T15:31:34.540Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,194.0,2026-05-27T15:31:35.569Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.0,2026-05-27T15:32:00.045Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.8,2026-05-27T15:33:00.042Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2048.4,2026-05-27T15:33:09.104Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2039.3,2026-05-27T15:34:00.040Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2024.6,2026-05-27T15:35:00.042Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2008.3,2026-05-27T15:36:00.036Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2018.3,2026-05-27T15:37:00.036Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,342.9,2026-05-27T15:37:28.125Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,190.9,2026-05-27T15:37:29.153Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,190.0,2026-05-27T15:38:00.033Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,194.7,2026-05-27T15:39:00.030Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1018.9,2026-05-27T15:39:04.745Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2042.3,2026-05-27T15:39:05.773Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2034.5,2026-05-27T15:40:00.028Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2026.8,2026-05-27T15:41:00.024Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2021.7,2026-05-27T15:42:00.026Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2020.8,2026-05-27T15:43:00.021Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,359.3,2026-05-27T15:43:12.476Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.1,2026-05-27T15:43:13.502Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.1,2026-05-27T15:44:00.019Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,544.3,2026-05-27T15:44:50.127Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2003.6,2026-05-27T15:44:51.157Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2034.9,2026-05-27T15:45:00.019Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2019.7,2026-05-27T15:46:00.016Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2017.2,2026-05-27T15:47:00.012Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2014.4,2026-05-27T15:48:00.012Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2016.4,2026-05-27T15:49:00.007Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1473.6,2026-05-27T15:49:01.971Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,210.6,2026-05-27T15:49:02.997Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.9,2026-05-27T15:49:04.030Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.8,2026-05-27T15:50:00.003Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1411.1,2026-05-27T15:50:42.704Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2044.4,2026-05-27T15:50:43.730Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2037.1,2026-05-27T15:51:00.004Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2024.0,2026-05-27T15:51:59.998Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2017.0,2026-05-27T15:53:00.003Z
